"tesi","length_toppo","treid","slice","id_lato","X","Y","Z"
"V500",0.15,"s12",3.45,"intrafila_alto",0.509779999999999,0.372480000000001,3.38281
"V500",0.15,"s12",3.45,"interfila_piena",0.296130000000002,0.163580000000001,3.51845
"V500",0.15,"s12",3.45,"interfila_vuota",0.333480000000002,0.546700000000001,3.38011
"V500",0.15,"s12",3.6,"intrafila_basso",0.125530000000001,0.36387,3.67042
"V500",0.15,"s12",3.6,"intrafila_alto",0.50018,0.33947,3.53398
"V500",0.15,"s12",3.6,"interfila_piena",0.29288,0.147780000000001,3.66984
"V500",0.15,"s12",3.6,"interfila_vuota",0.322030000000002,0.52998,3.53892
"V500",0.15,"s12",3.75,"intrafila_basso",0.117550000000001,0.335710000000001,3.8122
"V500",0.15,"s12",3.75,"intrafila_alto",0.495720000000002,0.323310000000001,3.69272
"V500",0.15,"s12",3.75,"interfila_piena",0.291150000000002,0.133100000000001,3.82107
"V500",0.15,"s12",3.75,"interfila_vuota",0.30433,0.51243,3.69823
"V500",0.15,"s12",3.9,"intrafila_basso",0.108740000000001,0.31494,3.88424
"V500",0.15,"s12",3.9,"intrafila_alto",0.485659999999999,0.331390000000001,3.82569
"V500",0.15,"s12",3.9,"interfila_piena",0.300229999999999,0.121770000000001,3.96863
"V500",0.15,"s12",3.9,"interfila_vuota",0.2912,0.49774,3.8364
"V500",0.15,"s12",4.05,"intrafila_basso",0.104580000000002,0.29162,4.12225
"V500",0.15,"s12",4.05,"intrafila_alto",0.479310000000002,0.314630000000001,3.97989
"V500",0.15,"s12",4.05,"interfila_piena",0.282910000000001,0.108350000000002,4.12426
"V500",0.15,"s12",4.05,"interfila_vuota",0.277809999999999,0.48353,3.97567
"V500",0.15,"s12",4.2,"intrafila_basso",0.10041,0.297510000000001,4.26174
"V500",0.15,"s12",4.2,"intrafila_alto",0.472799999999999,0.28374,4.13905
"V500",0.15,"s12",4.2,"interfila_piena",0.28387,0.0928000000000004,4.23905
"V500",0.15,"s12",4.2,"interfila_vuota",0.28566,0.47024,4.14465
"V500",0.15,"s12",4.35,"intrafila_basso",0.095010000000002,0.273810000000001,4.41016
"V500",0.15,"s12",4.35,"intrafila_alto",0.464880000000001,0.27983,4.27578
"V500",0.15,"s12",4.35,"interfila_piena",0.267620000000001,0.0832700000000006,4.42022
"V500",0.15,"s12",4.35,"interfila_vuota",0.269629999999999,0.45823,4.28595
"V500",0.15,"s12",4.5,"intrafila_basso",0.0893699999999988,0.25047,4.55437
"V500",0.15,"s12",4.5,"intrafila_alto",0.45665,0.262580000000002,4.43293
"V500",0.15,"s12",4.5,"interfila_piena",0.270820000000001,0.0716600000000014,4.57477
"V500",0.15,"s12",4.5,"interfila_vuota",0.282260000000001,0.447460000000001,4.43581
"V500",0.15,"s12",4.65,"intrafila_basso",0.0797699999999999,0.254840000000002,4.67285
"V500",0.15,"s12",4.65,"intrafila_alto",0.450949999999999,0.260770000000001,4.59569
"V500",0.15,"s12",4.65,"interfila_piena",0.25854,0.0623000000000005,4.71198
"V500",0.15,"s12",4.65,"interfila_vuota",0.25695,0.437230000000001,4.57731
"V500",0.15,"s12",4.8,"intrafila_basso",0.0708300000000008,0.23536,4.8744
"V500",0.15,"s12",4.8,"intrafila_alto",0.441010000000002,0.227390000000002,4.73832
"V500",0.15,"s12",4.8,"interfila_piena",0.237470000000002,0.0505100000000009,4.86534
"V500",0.15,"s12",4.8,"interfila_vuota",0.268380000000001,0.42759,4.73041
"V500",0.15,"s12",4.95,"intrafila_basso",0.0592100000000002,0.195110000000001,5.0095
"V500",0.15,"s12",4.95,"intrafila_alto",0.433769999999999,0.225230000000002,4.87683
"V500",0.15,"s12",4.95,"interfila_piena",0.246459999999999,0.0389500000000016,5.02083
"V500",0.15,"s12",4.95,"interfila_vuota",0.251470000000001,0.416770000000001,4.87775
"V500",0.15,"s12",5.1,"intrafila_basso",0.0478000000000023,0.19322,5.1595
"V500",0.15,"s12",5.1,"intrafila_alto",0.422930000000001,0.203040000000001,5.02512
"V500",0.15,"s12",5.1,"interfila_piena",0.22532,0.0275500000000015,5.16229
"V500",0.15,"s12",5.1,"interfila_vuota",0.23601,0.404100000000001,5.02786
"V500",0.15,"s12",5.25,"intrafila_basso",0.0255499999999991,0.218780000000001,5.32425
"V500",0.15,"s12",5.25,"intrafila_alto",0.409279999999999,0.183000000000002,5.17879
"V500",0.15,"s12",5.25,"interfila_piena",0.233450000000001,0.0154000000000014,5.32052
"V500",0.15,"s12",5.25,"interfila_vuota",0.243980000000001,0.390400000000001,5.18771
"V500",0.15,"s12",5.4,"intrafila_basso",0.00900999999999996,0.175980000000001,5.46476
"V500",0.15,"s12",5.4,"intrafila_alto",0.399730000000002,0.195320000000001,5.32666
"V500",0.15,"s12",5.4,"interfila_piena",0.229800000000001,0,5.45814
"V500",0.15,"s12",5.4,"interfila_vuota",0.198250000000002,0.377410000000001,5.32564
"V400",0.2,"s01",0.2,"intrafila_basso",0.0987400000000029,0.441369999999999,0.111000000000001
"V400",0.2,"s01",0.2,"intrafila_alto",0.51558,0.37379,0.1807
"V400",0.2,"s01",0.2,"interfila_piena",0.306040000000003,0.225519999999999,0.105
"V400",0.2,"s01",0.2,"interfila_vuota",0.309350000000002,0.624789999999999,0.1021
"V400",0.2,"s01",0.4,"intrafila_basso",0.109260000000003,0.467700000000001,0.337400000000001
"V400",0.2,"s01",0.4,"intrafila_alto",0.510740000000002,0.39659,0.321999999999999
"V400",0.2,"s01",0.4,"interfila_piena",0.304570000000002,0.229480000000001,0.495900000000001
"V400",0.2,"s01",0.4,"interfila_vuota",0.304590000000001,0.6066,0.328099999999999
"V400",0.2,"s01",0.6,"intrafila_basso",0.116010000000003,0.419499999999999,0.5274
"V400",0.2,"s01",0.6,"intrafila_alto",0.506580000000003,0.389659999999999,0.5144
"V400",0.2,"s01",0.6,"interfila_piena",0.296020000000002,0.21954,0.687200000000001
"V400",0.2,"s01",0.6,"interfila_vuota",0.298910000000003,0.59324,0.511200000000001
"V400",0.2,"s01",0.8,"intrafila_basso",0.117470000000001,0.3881,0.718500000000001
"V400",0.2,"s01",0.8,"intrafila_alto",0.501340000000003,0.36797,0.7073
"V400",0.2,"s01",0.8,"interfila_piena",0.317710000000002,0.2066,0.8911
"V400",0.2,"s01",0.8,"interfila_vuota",0.307190000000002,0.57851,0.7065
"V400",0.2,"s01",1,"intrafila_basso",0.12256,0.36035,0.928800000000001
"V400",0.2,"s01",1,"intrafila_alto",0.49727,0.35478,0.914099999999999
"V400",0.2,"s01",1,"interfila_piena",0.303510000000003,0.19619,1.0935
"V400",0.2,"s01",1,"interfila_vuota",0.301460000000002,0.562049999999999,0.901899999999999
"V400",0.2,"s01",1.2,"intrafila_basso",0.121370000000002,0.35726,1.1696
"V400",0.2,"s01",1.2,"intrafila_alto",0.492910000000002,0.35519,1.1043
"V400",0.2,"s01",1.2,"interfila_piena",0.314200000000003,0.19065,1.2937
"V400",0.2,"s01",1.2,"interfila_vuota",0.3096,0.54829,1.1086
"V400",0.2,"s01",1.4,"intrafila_basso",0.124260000000003,0.36267,1.3547
"V400",0.2,"s01",1.4,"intrafila_alto",0.49099,0.3758,1.3698
"V400",0.2,"s01",1.4,"interfila_piena",0.289850000000001,0.18657,1.4869
"V400",0.2,"s01",1.4,"interfila_vuota",0.303430000000002,0.53758,1.304
"V400",0.2,"s01",1.6,"intrafila_basso",0.125210000000003,0.35252,1.6263
"V400",0.2,"s01",1.6,"intrafila_alto",0.484840000000002,0.317349999999999,1.5421
"V400",0.2,"s01",1.6,"interfila_piena",0.298470000000002,0.180680000000001,1.6806
"V400",0.2,"s01",1.6,"interfila_vuota",0.317710000000002,0.528929999999999,1.5159
"V400",0.2,"s01",1.8,"intrafila_basso",0.126140000000003,0.334579999999999,1.7149
"V400",0.2,"s01",1.8,"intrafila_alto",0.482140000000001,0.33746,1.8835
"V400",0.2,"s01",1.8,"interfila_piena",0.314140000000002,0.174759999999999,1.8999
"V400",0.2,"s01",1.8,"interfila_vuota",0.329430000000002,0.520809999999999,1.784
"V400",0.2,"s01",2,"intrafila_basso",0.128390000000003,0.338100000000001,1.9248
"V400",0.2,"s01",2,"intrafila_alto",0.484090000000002,0.34356,2.0793
"V400",0.2,"s01",2,"interfila_piena",0.324080000000002,0.172029999999999,2.0937
"V400",0.2,"s01",2,"interfila_vuota",0.303640000000001,0.51131,1.9029
"V400",0.2,"s01",2.2,"intrafila_basso",0.132280000000002,0.332419999999999,2.1171
"V400",0.2,"s01",2.2,"intrafila_alto",0.48273,0.34135,2.2982
"V400",0.2,"s01",2.2,"interfila_piena",0.32253,0.1706,2.2861
"V400",0.2,"s01",2.2,"interfila_vuota",0.287470000000003,0.50708,2.2232
"V400",0.2,"s01",2.4,"intrafila_basso",0.134740000000001,0.34544,2.3761
"V400",0.2,"s01",2.4,"intrafila_alto",0.487020000000001,0.356030000000001,2.4261
"V400",0.2,"s01",2.4,"interfila_piena",0.326350000000001,0.17014,2.4833
"V400",0.2,"s01",2.4,"interfila_vuota",0.32563,0.504529999999999,2.3026
"V400",0.2,"s01",2.6,"intrafila_basso",0.13447,0.344479999999999,2.6997
"V400",0.2,"s01",2.6,"intrafila_alto",0.487000000000002,0.35084,2.5171
"V400",0.2,"s01",2.6,"interfila_piena",0.325660000000003,0.169919999999999,2.6216
"V400",0.2,"s01",2.6,"interfila_vuota",0.306710000000002,0.50347,2.5581
"V400",0.2,"s01",2.8,"intrafila_basso",0.134410000000003,0.33295,2.8794
"V400",0.2,"s01",2.8,"intrafila_alto",0.484670000000001,0.344849999999999,2.7585
"V400",0.2,"s01",2.8,"interfila_piena",0.319010000000002,0.170669999999999,2.8053
"V400",0.2,"s01",2.8,"interfila_vuota",0.303890000000003,0.500119999999999,2.7248
"V400",0.2,"s01",3,"intrafila_basso",0.13139,0.340260000000001,3.003
"V400",0.2,"s01",3,"intrafila_alto",0.483050000000002,0.343539999999999,2.9458
"V400",0.2,"s01",3,"interfila_piena",0.2576,0.16643,3.0075
"V400",0.2,"s01",3,"interfila_vuota",0.298810000000003,0.498340000000001,3.0985
"V400",0.2,"s01",3.2,"intrafila_basso",0.126230000000003,0.33892,3.1977
"V400",0.2,"s01",3.2,"intrafila_alto",0.47692,0.32314,3.1095
"V400",0.2,"s01",3.2,"interfila_piena",0.32686,0.167920000000001,3.1514
"V400",0.2,"s01",3.2,"interfila_vuota",0.29513,0.49929,3.1136
"V400",0.2,"s01",3.4,"intrafila_basso",0.12284,0.33469,3.4947
"V400",0.2,"s01",3.4,"intrafila_alto",0.471350000000001,0.351760000000001,3.3176
"V400",0.2,"s01",3.4,"interfila_piena",0.294410000000003,0.16718,3.3547
"V400",0.2,"s01",3.4,"interfila_vuota",0.299630000000001,0.496129999999999,3.3197
"V400",0.2,"s01",3.6,"intrafila_basso",0.11842,0.331580000000001,3.5333
"V400",0.2,"s01",3.6,"intrafila_alto",0.468400000000003,0.34761,3.5003
"V400",0.2,"s01",3.6,"interfila_piena",0.29804,0.16677,3.6832
"V400",0.2,"s01",3.6,"interfila_vuota",0.309080000000002,0.493539999999999,3.5973
"V400",0.2,"s01",3.8,"intrafila_basso",0.112760000000002,0.32633,3.8423
"V400",0.2,"s01",3.8,"intrafila_alto",0.470310000000001,0.3087,3.8932
"V400",0.2,"s01",3.8,"interfila_piena",0.312810000000002,0.156940000000001,3.8993
"V400",0.2,"s01",3.8,"interfila_vuota",0.29984,0.489940000000001,3.7165
"V400",0.2,"s01",4,"intrafila_basso",0.10248,0.32052,3.9798
"V400",0.2,"s01",4,"intrafila_alto",0.460570000000001,0.334350000000001,3.9106
"V400",0.2,"s01",4,"interfila_piena",0.270160000000001,0.14518,4.0844
"V400",0.2,"s01",4,"interfila_vuota",0.31438,0.482569999999999,3.9027
"V400",0.2,"s01",4.2,"intrafila_basso",0.110530000000001,0.29879,4.1371
"V400",0.2,"s01",4.2,"intrafila_alto",0.458460000000002,0.321120000000001,4.1125
"V400",0.2,"s01",4.2,"interfila_piena",0.271410000000003,0.12621,4.2781
"V400",0.2,"s01",4.2,"interfila_vuota",0.29372,0.469530000000001,4.1078
"V400",0.2,"s01",4.4,"intrafila_basso",0.10436,0.26946,4.4919
"V400",0.2,"s01",4.4,"intrafila_alto",0.447990000000001,0.299669999999999,4.3191
"V400",0.2,"s01",4.4,"interfila_piena",0.281590000000001,0.12289,4.476
"V400",0.2,"s01",4.4,"interfila_vuota",0.28285,0.457660000000001,4.3061
"V400",0.2,"s01",4.6,"intrafila_basso",0.0961400000000019,0.289160000000001,4.6703
"V400",0.2,"s01",4.6,"intrafila_alto",0.444420000000001,0.255039999999999,4.6997
"V400",0.2,"s01",4.6,"interfila_piena",0.26735,0.11416,4.6891
"V400",0.2,"s01",4.6,"interfila_vuota",0.29477,0.4473,4.5246
"V400",0.2,"s01",4.8,"intrafila_basso",0.0894100000000009,0.257490000000001,4.8993
"V400",0.2,"s01",4.8,"intrafila_alto",0.44004,0.24475,4.7261
"V400",0.2,"s01",4.8,"interfila_piena",0.252140000000001,0.101649999999999,4.8889
"V400",0.2,"s01",4.8,"interfila_vuota",0.2927,0.4353,4.7099
"V400",0.2,"s01",5,"intrafila_basso",0.0868600000000015,0.235759999999999,4.927
"V400",0.2,"s01",5,"intrafila_alto",0.440710000000003,0.243829999999999,5.0246
"V400",0.2,"s01",5,"interfila_piena",0.232670000000002,0.0810999999999993,4.9838
"V400",0.2,"s01",5,"interfila_vuota",0.280250000000002,0.42408,4.9036
"V400",0.2,"s01",5.2,"intrafila_basso",0.0980300000000014,0.23882,5.1029
"V400",0.2,"s01",5.2,"intrafila_alto",0.438840000000003,0.240930000000001,5.2242
"V400",0.2,"s01",5.2,"interfila_piena",0.28912,0.0730199999999996,5.2624
"V400",0.2,"s01",5.2,"interfila_vuota",0.279610000000002,0.408670000000001,5.1105
"V400",0.2,"s01",5.4,"intrafila_basso",0.0966900000000024,0.261139999999999,5.4644
"V400",0.2,"s01",5.4,"intrafila_alto",0.43533,0.23954,5.3153
"V400",0.2,"s01",5.4,"interfila_piena",0.245610000000003,0.072519999999999,5.3505
"V400",0.2,"s01",5.4,"interfila_vuota",0.27261,0.398709999999999,5.363
"V400",0.2,"s02",0.2,"intrafila_basso",0.539160000000003,0.60538,0.101100000000001
"V400",0.2,"s02",0.2,"intrafila_alto",0.976680000000002,0.59179,0.122400000000001
"V400",0.2,"s02",0.2,"interfila_piena",0.77881,0.37387,0.2628
"V400",0.2,"s02",0.2,"interfila_vuota",0.758700000000001,0.786560000000001,0.159700000000001
"V400",0.2,"s02",0.4,"intrafila_basso",0.549430000000001,0.591430000000003,0.3154
"V400",0.2,"s02",0.4,"intrafila_alto",0.965310000000002,0.54824,0.313400000000001
"V400",0.2,"s02",0.4,"interfila_piena",0.719540000000002,0.36402,0.4932
"V400",0.2,"s02",0.4,"interfila_vuota",0.740130000000001,0.766999999999999,0.324200000000001
"V400",0.2,"s02",0.6,"intrafila_basso",0.557600000000001,0.550730000000001,0.617600000000001
"V400",0.2,"s02",0.6,"intrafila_alto",0.95748,0.57657,0.502500000000001
"V400",0.2,"s02",0.6,"interfila_piena",0.737190000000002,0.351510000000001,0.516500000000001
"V400",0.2,"s02",0.6,"interfila_vuota",0.772190000000002,0.7456,0.503
"V400",0.2,"s02",0.8,"intrafila_basso",0.55836,0.524940000000001,0.8001
"V400",0.2,"s02",0.8,"intrafila_alto",0.948400000000003,0.524990000000003,0.743
"V400",0.2,"s02",0.8,"interfila_piena",0.743350000000003,0.34102,0.8908
"V400",0.2,"s02",0.8,"interfila_vuota",0.743130000000001,0.722060000000003,0.706700000000001
"V400",0.2,"s02",1,"intrafila_basso",0.554200000000002,0.53444,1.0381
"V400",0.2,"s02",1,"intrafila_alto",0.941660000000002,0.519940000000002,0.905700000000001
"V400",0.2,"s02",1,"interfila_piena",0.757170000000002,0.324920000000002,1.0774
"V400",0.2,"s02",1,"interfila_vuota",0.762560000000001,0.702280000000002,0.937100000000001
"V400",0.2,"s02",1.2,"intrafila_basso",0.553320000000003,0.455770000000001,1.2999
"V400",0.2,"s02",1.2,"intrafila_alto",0.932410000000001,0.500630000000001,1.1004
"V400",0.2,"s02",1.2,"interfila_piena",0.746000000000002,0.311260000000001,1.2823
"V400",0.2,"s02",1.2,"interfila_vuota",0.746980000000001,0.684470000000001,1.1302
"V400",0.2,"s02",1.4,"intrafila_basso",0.55227,0.475100000000001,1.4664
"V400",0.2,"s02",1.4,"intrafila_alto",0.924980000000001,0.482580000000002,1.3072
"V400",0.2,"s02",1.4,"interfila_piena",0.746660000000002,0.29204,1.4932
"V400",0.2,"s02",1.4,"interfila_vuota",0.73892,0.66638,1.3121
"V400",0.2,"s02",1.6,"intrafila_basso",0.5486,0.46003,1.6959
"V400",0.2,"s02",1.6,"intrafila_alto",0.917940000000002,0.476470000000003,1.5066
"V400",0.2,"s02",1.6,"interfila_piena",0.725330000000003,0.268270000000001,1.6909
"V400",0.2,"s02",1.6,"interfila_vuota",0.728770000000001,0.646090000000001,1.508
"V400",0.2,"s02",1.8,"intrafila_basso",0.54645,0.458670000000001,1.8491
"V400",0.2,"s02",1.8,"intrafila_alto",0.9114,0.459,1.7063
"V400",0.2,"s02",1.8,"interfila_piena",0.71696,0.244350000000001,1.8947
"V400",0.2,"s02",1.8,"interfila_vuota",0.728610000000003,0.623260000000002,1.703
"V400",0.2,"s02",2,"intrafila_basso",0.541840000000001,0.406330000000001,2.0762
"V400",0.2,"s02",2,"intrafila_alto",0.90456,0.441190000000002,1.9031
"V400",0.2,"s02",2,"interfila_piena",0.724120000000003,0.220580000000002,2.0932
"V400",0.2,"s02",2,"interfila_vuota",0.722230000000003,0.595750000000002,1.9003
"V400",0.2,"s02",2.2,"intrafila_basso",0.53537,0.398600000000002,2.2479
"V400",0.2,"s02",2.2,"intrafila_alto",0.897550000000003,0.41366,2.106
"V400",0.2,"s02",2.2,"interfila_piena",0.716470000000001,0.201029999999999,2.2949
"V400",0.2,"s02",2.2,"interfila_vuota",0.71264,0.5701,2.1031
"V400",0.2,"s02",2.4,"intrafila_basso",0.531700000000001,0.348490000000002,2.4994
"V400",0.2,"s02",2.4,"intrafila_alto",0.8901,0.383130000000001,2.3039
"V400",0.2,"s02",2.4,"interfila_piena",0.689910000000001,0.183330000000002,2.4881
"V400",0.2,"s02",2.4,"interfila_vuota",0.70035,0.54522,2.3084
"V400",0.2,"s02",2.6,"intrafila_basso",0.52636,0.330470000000002,2.6767
"V400",0.2,"s02",2.6,"intrafila_alto",0.883220000000001,0.364810000000002,2.5096
"V400",0.2,"s02",2.6,"interfila_piena",0.682960000000001,0.165870000000002,2.6892
"V400",0.2,"s02",2.6,"interfila_vuota",0.698650000000001,0.52646,2.5023
"V400",0.2,"s02",2.8,"intrafila_basso",0.512990000000002,0.312750000000001,2.8794
"V400",0.2,"s02",2.8,"intrafila_alto",0.87406,0.344340000000003,2.7034
"V400",0.2,"s02",2.8,"interfila_piena",0.66863,0.148420000000002,2.8975
"V400",0.2,"s02",2.8,"interfila_vuota",0.699290000000001,0.50902,2.7043
"V400",0.2,"s02",3,"intrafila_basso",0.500520000000002,0.30508,3.0917
"V400",0.2,"s02",3,"intrafila_alto",0.864330000000002,0.3233,2.9167
"V400",0.2,"s02",3,"interfila_piena",0.661840000000002,0.132260000000002,3.0958
"V400",0.2,"s02",3,"interfila_vuota",0.6751,0.49127,2.9034
"V400",0.2,"s02",3.2,"intrafila_basso",0.483960000000003,0.273610000000001,3.2852
"V400",0.2,"s02",3.2,"intrafila_alto",0.854620000000001,0.319520000000001,3.1113
"V400",0.2,"s02",3.2,"interfila_piena",0.646470000000001,0.114810000000002,3.2974
"V400",0.2,"s02",3.2,"interfila_vuota",0.684980000000003,0.47411,3.1078
"V400",0.2,"s02",3.4,"intrafila_basso",0.461060000000003,0.235939999999999,3.4187
"V400",0.2,"s02",3.4,"intrafila_alto",0.823310000000003,0.288820000000001,3.3103
"V400",0.2,"s02",3.4,"interfila_piena",0.62893,0.101400000000002,3.491
"V400",0.2,"s02",3.4,"interfila_vuota",0.624100000000002,0.454219999999999,3.3001
"V400",0.2,"s02",3.6,"intrafila_basso",0.440900000000003,0.24802,3.6878
"V400",0.2,"s02",3.6,"intrafila_alto",0.809760000000001,0.297460000000001,3.5005
"V400",0.2,"s02",3.6,"interfila_piena",0.610890000000001,0.0884500000000017,3.6871
"V400",0.2,"s02",3.6,"interfila_vuota",0.616840000000003,0.43675,3.5068
"V400",0.2,"s02",3.8,"intrafila_basso",0.414090000000002,0.209389999999999,3.8875
"V400",0.2,"s02",3.8,"intrafila_alto",0.78068,0.253030000000003,3.7039
"V400",0.2,"s02",3.8,"interfila_piena",0.56887,0.0701600000000013,3.8889
"V400",0.2,"s02",3.8,"interfila_vuota",0.627870000000001,0.419980000000002,3.7014
"V400",0.2,"s02",4,"intrafila_basso",0.383500000000002,0.212590000000002,4.0965
"V400",0.2,"s02",4,"intrafila_alto",0.755240000000001,0.231999999999999,3.9007
"V400",0.2,"s02",4,"interfila_piena",0.533060000000003,0.0532199999999996,4.0932
"V400",0.2,"s02",4,"interfila_vuota",0.58567,0.400700000000001,3.9006
"V400",0.2,"s02",4.2,"intrafila_basso",0.35905,0.165800000000001,4.2959
"V400",0.2,"s02",4.2,"intrafila_alto",0.727320000000002,0.221959999999999,4.1009
"V400",0.2,"s02",4.2,"interfila_piena",0.516930000000002,0.0378500000000024,4.2973
"V400",0.2,"s02",4.2,"interfila_vuota",0.575000000000003,0.381489999999999,4.1016
"V400",0.2,"s02",4.4,"intrafila_basso",0.329790000000003,0.16967,4.4811
"V400",0.2,"s02",4.4,"intrafila_alto",0.694970000000001,0.208400000000001,4.3047
"V400",0.2,"s02",4.4,"interfila_piena",0.474020000000003,0.0219000000000023,4.4873
"V400",0.2,"s02",4.4,"interfila_vuota",0.539450000000002,0.365100000000002,4.309
"V400",0.2,"s02",4.6,"intrafila_basso",0.2973,0.141390000000001,4.6717
"V400",0.2,"s02",4.6,"intrafila_alto",0.66525,0.184010000000001,4.507
"V400",0.2,"s02",4.6,"interfila_piena",0.448240000000002,0.0164500000000025,4.6799
"V400",0.2,"s02",4.6,"interfila_vuota",0.499610000000001,0.347550000000002,4.5051
"V400",0.2,"s02",4.8,"intrafila_basso",0.266970000000001,0.159380000000002,4.8782
"V400",0.2,"s02",4.8,"intrafila_alto",0.637430000000002,0.185280000000002,4.706
"V400",0.2,"s02",4.8,"interfila_piena",0.43102,0.00857000000000241,4.8912
"V400",0.2,"s02",4.8,"interfila_vuota",0.482740000000003,0.336860000000001,4.7263
"V400",0.2,"s02",5,"intrafila_basso",0.22917,0.148630000000001,5.0905
"V400",0.2,"s02",5,"intrafila_alto",0.60791,0.175080000000001,4.9003
"V400",0.2,"s02",5,"interfila_piena",0.377470000000002,0.00198999999999927,5.0804
"V400",0.2,"s02",5,"interfila_vuota",0.450760000000002,0.32424,4.9069
"V400",0.2,"s02",5.2,"intrafila_basso",0.212110000000003,0.171580000000002,5.2854
"V400",0.2,"s02",5.2,"intrafila_alto",0.57544,0.17643,5.1047
"V400",0.2,"s02",5.2,"interfila_piena",0.386600000000001,0.000430000000001485,5.2822
"V400",0.2,"s02",5.2,"interfila_vuota",0.394400000000001,0.323140000000002,5.2902
"V400",0.2,"s02",5.4,"intrafila_basso",0.180630000000001,0.170570000000001,5.4498
"V400",0.2,"s02",5.4,"intrafila_alto",0.547740000000001,0.16498,5.3041
"V400",0.2,"s02",5.4,"interfila_piena",0.412570000000002,0,5.3115
"V400",0.2,"s02",5.4,"interfila_vuota",0.373270000000002,0.334350000000001,5.4964
"V400",0.2,"s03",0.2,"intrafila_basso",0.0224499999999992,0.668120000000002,0.1602
"V400",0.2,"s03",0.2,"intrafila_alto",0.493760000000002,0.692120000000003,0.1198
"V400",0.2,"s03",0.2,"interfila_piena",0.254460000000002,0.437540000000002,0.284800000000001
"V400",0.2,"s03",0.2,"interfila_vuota",0.276040000000002,0.865920000000003,0.103300000000001
"V400",0.2,"s03",0.4,"intrafila_basso",0.0405100000000012,0.654870000000003,0.3071
"V400",0.2,"s03",0.4,"intrafila_alto",0.485610000000001,0.687270000000002,0.381400000000001
"V400",0.2,"s03",0.4,"interfila_piena",0.276119999999999,0.435110000000002,0.300000000000001
"V400",0.2,"s03",0.4,"interfila_vuota",0.293569999999999,0.8446,0.303800000000001
"V400",0.2,"s03",0.6,"intrafila_basso",0.0499900000000011,0.650190000000002,0.501900000000001
"V400",0.2,"s03",0.6,"intrafila_alto",0.479680000000002,0.67409,0.665000000000001
"V400",0.2,"s03",0.6,"interfila_piena",0.270489999999999,0.429960000000001,0.697900000000001
"V400",0.2,"s03",0.6,"interfila_vuota",0.265270000000001,0.82958,0.5108
"V400",0.2,"s03",0.8,"intrafila_basso",0.06325,0.643090000000001,0.7018
"V400",0.2,"s03",0.8,"intrafila_alto",0.484059999999999,0.640920000000001,0.886100000000001
"V400",0.2,"s03",0.8,"interfila_piena",0.27543,0.426470000000002,0.8786
"V400",0.2,"s03",0.8,"interfila_vuota",0.284990000000001,0.817410000000002,0.704700000000001
"V400",0.2,"s03",1,"intrafila_basso",0.0766200000000019,0.622120000000002,0.901200000000001
"V400",0.2,"s03",1,"intrafila_alto",0.49014,0.6265,1.0938
"V400",0.2,"s03",1,"interfila_piena",0.275780000000001,0.427720000000001,1.0368
"V400",0.2,"s03",1,"interfila_vuota",0.302679999999999,0.80904,0.905100000000001
"V400",0.2,"s03",1.2,"intrafila_basso",0.0902400000000014,0.62323,1.1055
"V400",0.2,"s03",1.2,"intrafila_alto",0.496369999999999,0.63232,1.2978
"V400",0.2,"s03",1.2,"interfila_piena",0.279130000000002,0.425620000000002,1.271
"V400",0.2,"s03",1.2,"interfila_vuota",0.312860000000001,0.80209,1.108
"V400",0.2,"s03",1.4,"intrafila_basso",0.10061,0.617990000000002,1.3032
"V400",0.2,"s03",1.4,"intrafila_alto",0.499970000000001,0.61102,1.4014
"V400",0.2,"s03",1.4,"interfila_piena",0.284929999999999,0.421890000000001,1.479
"V400",0.2,"s03",1.4,"interfila_vuota",0.326920000000001,0.795590000000001,1.3018
"V400",0.2,"s03",1.6,"intrafila_basso",0.109169999999999,0.621790000000001,1.5016
"V400",0.2,"s03",1.6,"intrafila_alto",0.5016,0.628020000000003,1.6543
"V400",0.2,"s03",1.6,"interfila_piena",0.29138,0.417870000000001,1.6955
"V400",0.2,"s03",1.6,"interfila_vuota",0.317119999999999,0.788920000000001,1.5054
"V400",0.2,"s03",1.8,"intrafila_basso",0.112639999999999,0.60219,1.7028
"V400",0.2,"s03",1.8,"intrafila_alto",0.503620000000002,0.63805,1.7616
"V400",0.2,"s03",1.8,"interfila_piena",0.31673,0.412310000000002,1.835
"V400",0.2,"s03",1.8,"interfila_vuota",0.32525,0.78754,1.7206
"V400",0.2,"s03",2,"intrafila_basso",0.119790000000002,0.604310000000002,1.9062
"V400",0.2,"s03",2,"intrafila_alto",0.502490000000002,0.608530000000002,1.9676
"V400",0.2,"s03",2,"interfila_piena",0.317700000000002,0.411720000000003,2.0884
"V400",0.2,"s03",2,"interfila_vuota",0.324079999999999,0.77394,1.9002
"V400",0.2,"s03",2.2,"intrafila_basso",0.115950000000002,0.595940000000002,2.2445
"V400",0.2,"s03",2.2,"intrafila_alto",0.500430000000001,0.610050000000001,2.1961
"V400",0.2,"s03",2.2,"interfila_piena",0.326550000000001,0.40775,2.1904
"V400",0.2,"s03",2.2,"interfila_vuota",0.311430000000001,0.771510000000003,2.1091
"V400",0.2,"s03",2.4,"intrafila_basso",0.117470000000001,0.583030000000001,2.4823
"V400",0.2,"s03",2.4,"intrafila_alto",0.499269999999999,0.609650000000002,2.3186
